no-pathology vs pathology differential expression,,,,,,,,,,,no-pathology vs early-pathology differential expression,,,,,,,,,,, early-pathology vs late-pathology differential expression,,,,,,,,
,IndModel.adj.pvals,no.pathology.mean,pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,no.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models,,,,IndModel.adj.pvals,late.pathology.mean,early.pathology.mean,IndModel.FC,MixedModel.z,MixedModel.p,DEGs.Ind.Model,DEGs.Ind.Mix.models
HBEGF,0.762549609,0.003658877,0.007043975,0.944988954,NA,NA,FALSE,FALSE,,,FAM65A,0.766768125,0.058151148,0.070300466,0.273726576,-0.282931679,0.77722921,FALSE,FALSE,,,SLC12A7,0.903210281,0.037108884,0.041145652,-0.148975383,0.097034294,0.92269916,FALSE,FALSE
TBC1D9B,0.762549609,0.058666666,0.070683769,0.268837973,1.223053205,0.221309601,FALSE,FALSE,,,TCEA3,0.767009439,0.020209721,0.030745121,0.605308088,1.56077565,0.118576695,FALSE,FALSE,,,ZCCHC8,0.903210281,0.04621888,0.05621657,-0.282513134,-0.276325587,0.782298005,FALSE,FALSE
TBPL1,0.762549609,0.034832475,0.031699771,-0.135960584,-0.019772764,0.984224645,FALSE,FALSE,,,RP11-475E11.9,0.767009439,0.078054884,0.084334863,0.111640235,1.376828452,0.168565292,FALSE,FALSE,,,MFSD10,0.903432514,0.077511902,0.093225336,-0.266304231,-0.058990313,0.952959824,FALSE,FALSE
ZRSR2,0.762549609,0.036809908,0.041085613,0.158539132,1.073152822,0.283202554,FALSE,FALSE,,,ZNHIT1,0.767009439,0.029811381,0.030238032,0.020501063,0.568467526,0.56971755,FALSE,FALSE,,,MAP1LC3B2,0.903432514,0.01872318,0.024578638,-0.392579466,-0.906041296,0.364913995,FALSE,FALSE
RBMX2,0.762549609,0.03557426,0.036268354,0.027877533,0.191929382,0.847797522,FALSE,FALSE,,,SERHL2,0.767009439,0.047392351,0.062765486,0.405317222,0.919028323,0.358080758,FALSE,FALSE,,,CFDP1,0.903432514,0.07850318,0.094149027,-0.262195093,0.23455802,0.814551796,FALSE,FALSE
BSPRY,0.762549609,0.003299256,0.005470072,0.729419034,NA,NA,FALSE,FALSE,,,DNAJC8,0.767288276,0.035767548,0.04082367,0.190754649,1.235721896,0.216561956,FALSE,FALSE,,,RDH13,0.903432514,0.011098166,0.015169909,-0.450891161,-0.775792216,0.437871681,FALSE,FALSE
RP11-140L24.4,0.762549609,0.003015406,0.005206606,0.787991105,NA,NA,FALSE,FALSE,,,RGS16,0.767288276,0.016353873,0.023594816,0.528837574,2.184815766,0.028902358,FALSE,FALSE,,,RCOR1,0.903585194,0.10222032,0.083282546,0.295595929,0.157141652,0.875133212,FALSE,FALSE
FDX1,0.762549609,0.047507891,0.044345592,-0.099376443,-0.417412681,0.676376581,FALSE,FALSE,,,PPFIA4,0.767288276,0.020467391,0.031328123,0.614131126,1.387879258,0.165173815,FALSE,FALSE,,,GNAO1,0.903910792,0.414048872,0.431285215,-0.058841191,-0.374374797,0.708125491,FALSE,FALSE
TMEM25,0.762549609,0.036597394,0.045970026,0.328952563,0.929120333,0.352826728,FALSE,FALSE,,,MTR,0.767288276,0.081498249,0.084189637,0.046873598,0.645913253,0.518335536,FALSE,FALSE,,,ZNF586,0.90399283,0.12784114,0.120890197,0.08065492,-0.244061454,0.807183225,FALSE,FALSE
GTF2H3,0.762549609,0.053155464,0.050676714,-0.068895039,0.097548962,0.922290453,FALSE,FALSE,,,TTC30A,0.767288276,0.008168823,0.014435892,0.821460072,NA,NA,FALSE,FALSE,,,VPS37B,0.904086272,0.0725475,0.068439649,0.084093538,-0.550182711,0.582194061,FALSE,FALSE
SLC15A4,0.762549609,0.029187007,0.044896353,0.621271967,1.1734715,0.240606779,FALSE,FALSE,,,ARHGEF38,0.767288276,0.010269955,0.006006885,-0.773740889,-0.832539929,0.40510425,FALSE,FALSE,,,TMEM132B,0.904086272,0.21931715,0.240390691,-0.132362394,-0.774411946,0.438687221,FALSE,FALSE
KLHDC1,0.762549609,0.097306116,0.100473798,0.046216934,-0.257260434,0.796977734,FALSE,FALSE,,,ZKSCAN4,0.767288276,0.007512743,0.00973099,0.373246866,NA,NA,FALSE,FALSE,,,TMEM39B,0.904284946,0.031638168,0.021979759,0.525490498,0.523358202,0.600725005,FALSE,FALSE
TUBGCP4,0.762549609,0.037569158,0.029240243,-0.361593439,-0.216478856,0.828614505,FALSE,FALSE,,,TMLHE,0.767288276,0.054250074,0.054268063,0.000478328,0.398974481,0.689912007,FALSE,FALSE,,,PIGX,0.904284946,0.052661796,0.044535185,0.241811136,0.488333052,0.625313954,FALSE,FALSE
MTFMT,0.762549609,0.059807268,0.051446806,-0.217239304,-0.246782773,0.805076343,FALSE,FALSE,,,RNF122,0.767288276,0.006977055,0.010241896,0.553792634,NA,NA,FALSE,FALSE,,,SMS,0.904284946,0.149287821,0.158243472,-0.084049503,-0.137739729,0.890446119,FALSE,FALSE
BLM,0.762549609,0.003795396,0.008410174,1.147885382,NA,NA,FALSE,FALSE,,,RB1CC1,0.767288276,0.216641671,0.233418941,0.107610861,0.250872008,0.801913067,FALSE,FALSE,,,NTMT1,0.904284946,0.028203397,0.014067416,1.00351163,-0.024460981,0.980484907,FALSE,FALSE
ZNF785,0.762549609,0.029831357,0.03284475,0.138833218,1.238701485,0.215456069,FALSE,FALSE,,,STXBP1,0.767288276,0.088671352,0.087274849,-0.022902121,-0.080524258,0.935820304,FALSE,FALSE,,,SAC3D1,0.904284946,0.012753152,0.016380338,-0.361111277,-0.066968545,0.946606745,FALSE,FALSE
GABARAPL2,0.762549609,0.085668528,0.085798185,0.002181844,-0.511272896,0.609159981,FALSE,FALSE,,,PDHX,0.767288276,0.078405934,0.073269199,-0.097756012,0.190287408,0.84908392,FALSE,FALSE,,,ANKLE2,0.904284946,0.043025512,0.056303789,-0.38803966,-1.139184392,0.254626254,FALSE,FALSE
RP11-192H23.4,0.762549609,0.026399702,0.03784701,0.519657653,1.709384314,0.087379785,FALSE,FALSE,,,TMEM134,0.767288276,0.03591726,0.039679986,0.143734188,-0.191285522,0.848301903,FALSE,FALSE,,,ZNF208,0.904284946,0.04150782,0.029029728,0.515852115,-0.175900098,0.860372428,FALSE,FALSE
BCL2,0.762549609,0.804381782,0.782187276,-0.040366338,-0.266550733,0.789815093,FALSE,FALSE,,,GLT8D2,0.767288276,0.005603404,0.004602747,-0.28380831,NA,NA,FALSE,FALSE,,,ZNF337,0.904331435,0.034075099,0.047800444,-0.488306164,-0.954489199,0.339836074,FALSE,FALSE
ANKEF1,0.762549609,0.002683723,0.004783861,0.833939758,NA,NA,FALSE,FALSE,,,PGAM5,0.767288276,0.009251898,0.009890094,0.096234965,NA,NA,FALSE,FALSE,,,COPG1,0.904431494,0.02272824,0.029688747,-0.38543026,-0.747143612,0.454976877,FALSE,FALSE
CLTCL1,0.762549609,0.048108699,0.055077091,0.195154555,-0.569181696,0.569232841,FALSE,FALSE,,,SLC25A30,0.767288276,0.006029442,0.004793552,-0.330929609,NA,NA,FALSE,FALSE,,,PURB,0.904826455,0.048487498,0.05345254,-0.140645689,-0.414853482,0.678249165,FALSE,FALSE
MAFF,0.762549609,0.007933142,0.009960841,0.32837514,1.403830673,0.160369278,FALSE,FALSE,,,SNX6,0.767288276,0.084603441,0.08987904,0.087268375,-0.17543952,0.86073429,FALSE,FALSE,,,YIPF4,0.905525629,0.12096148,0.111973541,0.111389826,0.221741474,0.824515142,FALSE,FALSE
TIMELESS,0.762716883,0.00496619,0.00810782,0.707174541,NA,NA,FALSE,FALSE,,,DDX24,0.767288276,0.145349408,0.159574272,0.134702873,1.459949294,0.14430401,FALSE,FALSE,,,BDP1,0.905525629,0.13409058,0.17863162,-0.413779588,-1.19290027,0.232908433,FALSE,FALSE
ENDOU,0.763144467,0.00368496,0.005824863,0.660574974,NA,NA,FALSE,FALSE,,,RANBP10,0.767288276,0.042347451,0.044962447,0.086445413,2.00629053,0.04482526,FALSE,FALSE,,,ADCK5,0.905525629,0.019484955,0.014719993,0.404583624,-0.754056058,0.450815562,FALSE,FALSE
RP3-403A15.5,0.763311777,0.005205574,0.007654444,0.556240382,NA,NA,FALSE,FALSE,,,INCA1,0.767288276,0.006290918,0.005793682,-0.11879005,NA,NA,FALSE,FALSE,,,TBC1D4,0.905525629,0.047855995,0.071498244,-0.579208138,-0.866926787,0.385982126,FALSE,FALSE
TELO2,0.763460332,0.042953412,0.035527688,-0.273828901,-0.411378322,0.680795147,FALSE,FALSE,,,PLAGL2,0.767288276,0.00736791,0.015041219,1.029594097,NA,NA,FALSE,FALSE,,,GTF2A1,0.905525629,0.047635667,0.043905174,0.117651225,-1.068039484,0.285502702,FALSE,FALSE
RBBP6,0.763478998,0.218384033,0.259041563,0.246316215,1.406445271,0.159591945,FALSE,FALSE,,,ALKBH6,0.767288276,0.016987979,0.020866933,0.296704302,1.098854923,0.271831351,FALSE,FALSE,,,DBNDD1,0.905525629,0.021219682,0.015565098,0.447088339,0.540853138,0.588608813,FALSE,FALSE
LGMN,0.763655009,0.020649735,0.019699095,-0.067993932,0.128371182,0.897855236,FALSE,FALSE,,,C12orf54,0.76743535,0.005536414,0.006368784,0.202066052,NA,NA,FALSE,FALSE,,,JAM2,0.905525629,0.143699445,0.167082658,-0.217507507,-0.751028842,0.452635298,FALSE,FALSE
OCA2,0.763720709,0.005462697,0.007877467,0.528118618,NA,NA,FALSE,FALSE,,,CHD2,0.767880637,0.332101635,0.368185853,0.148809365,2.632279507,0.008481406,FALSE,FALSE,,,LYPD6,0.905592234,0.081161629,0.110399475,-0.443863583,-1.170621984,0.241750757,FALSE,FALSE
PIGM,0.764036666,0.05328069,0.070143922,0.396705347,1.370425838,0.170554011,FALSE,FALSE,,,SPIRE2,0.767880637,0.031111913,0.02978796,-0.062737759,-0.107131659,0.914684531,FALSE,FALSE,,,TMEM38A,0.905592234,0.087718009,0.068850336,0.34940938,0.308222809,0.757912798,FALSE,FALSE
EIF2AK3,0.764036666,0.035648475,0.032186006,-0.147406768,-0.25774185,0.796606145,FALSE,FALSE,,,ERICH3,0.768000749,0.008731607,0.006020595,-0.536341107,NA,NA,FALSE,FALSE,,,GCAT,0.90581228,0.046332585,0.036057618,0.36172308,-0.075292651,0.939981869,FALSE,FALSE
ATXN7,0.764036666,0.104112422,0.095828998,-0.119608016,0.250949203,0.801853383,FALSE,FALSE,,,NIF3L1,0.768000749,0.01245181,0.009333797,-0.415819371,-0.565065552,0.572029178,FALSE,FALSE,,,RTTN,0.905943894,0.047963957,0.056248228,-0.229856969,-0.457178908,0.647542457,FALSE,FALSE
SLC6A15,0.764036666,0.004219671,0.005563406,0.398837996,NA,NA,FALSE,FALSE,,,SEPT2,0.768000749,0.238422578,0.235810848,-0.015890773,0.551115654,0.581554395,FALSE,FALSE,,,NOP58,0.906061983,0.051070889,0.044755151,0.190447442,0.288282549,0.773130464,FALSE,FALSE
CREBBP,0.764036666,0.339289024,0.347440079,0.034249423,0.478918325,0.631996734,FALSE,FALSE,,,CCDC69,0.768000749,0.005433744,0.005527548,0.024693078,NA,NA,FALSE,FALSE,,,RWDD1,0.906170504,0.074344134,0.055502855,0.421656942,-0.133556569,0.893753229,FALSE,FALSE
HYI,0.764746189,0.01543293,0.017907211,0.214528698,0.892736595,0.371998248,FALSE,FALSE,,,RGS22,0.768000749,0.050809977,0.051013934,0.005779558,-0.01002796,0.991998979,FALSE,FALSE,,,RRN3,0.906170504,0.031906803,0.041133909,-0.366464124,-1.242414071,0.214083827,FALSE,FALSE
CYP2J2,0.764746189,0.076612,0.090136761,0.234545214,0.831470418,0.405707933,FALSE,FALSE,,,CEMIP,0.768000749,0.026701427,0.02382391,-0.164506631,-0.330297683,0.741175043,FALSE,FALSE,,,SCARF1,0.906368296,0.019751185,0.018205432,0.117570207,-1.585848441,0.112773694,FALSE,FALSE
MRPL55,0.764746189,0.035459261,0.034572369,-0.036543023,-0.413675626,0.67911168,FALSE,FALSE,,,SAMD5,0.768543973,0.005083886,0.004603467,-0.143210829,NA,NA,FALSE,FALSE,,,RPL38,0.906368296,0.114485201,0.09766161,0.229297649,1.837490078,0.06613758,FALSE,FALSE
PTH1R,0.764746189,0.048075201,0.057016993,0.246099065,-0.459274887,0.646036779,FALSE,FALSE,,,FANCG,0.768661817,0.015704653,0.008121787,-0.951322991,-0.207118231,0.835917525,FALSE,FALSE,,,TNRC6B,0.906391575,0.838399979,0.812233247,0.0457446,0.210996889,0.832889699,FALSE,FALSE
GABRR1,0.764746189,0.012314813,0.009705171,-0.343569173,-0.930192883,0.352271226,FALSE,FALSE,,,PLCL2,0.768790718,0.032038636,0.026860913,-0.254304352,-0.314416187,0.753204963,FALSE,FALSE,,,USP21,0.906769803,0.016552083,0.011884033,0.477988194,0.771263412,0.440550815,FALSE,FALSE
IQCE,0.764746189,0.081415471,0.076379022,-0.092126514,0.057544484,0.954111472,FALSE,FALSE,,,EIF4A3,0.768790718,0.010818623,0.007048897,-0.618047329,-0.677760872,0.497923324,FALSE,FALSE,,,CDKL2,0.906769803,0.020206087,0.01922209,0.072024718,0.104098048,0.91709154,FALSE,FALSE
SEMA3E,0.764746189,0.009425184,0.011711805,0.313370708,1.230115096,0.218654008,FALSE,FALSE,,,DCLRE1A,0.768943779,0.006400087,0.009601859,0.585222358,NA,NA,FALSE,FALSE,,,KIAA0895,0.906769803,0.016325149,0.02069309,-0.34205298,-0.462014578,0.644070867,FALSE,FALSE
METTL2B,0.764746189,0.043482186,0.046544769,0.098194559,-0.420453833,0.674153948,FALSE,FALSE,,,IFI35,0.768943779,0.014516748,0.01513356,0.060033079,1.614209403,0.106482013,FALSE,FALSE,,,RNF20,0.906769803,0.032406526,0.027790485,0.221693371,0.366334087,0.714115797,FALSE,FALSE
SDCBP,0.764746189,0.05444539,0.05221411,-0.060370168,-0.992506874,0.320950328,FALSE,FALSE,,,AGPAT4,0.769040445,0.021603411,0.023440296,0.117731653,-0.104856447,0.916489719,FALSE,FALSE,,,POMT2,0.906769803,0.058369537,0.072781012,-0.318346485,0.195912394,0.844678736,FALSE,FALSE
SULF1,0.764746189,0.026440378,0.011791713,-1.164969472,0.133823645,0.893542029,FALSE,FALSE,,,PPP1R1A,0.769040445,0.012516275,0.008358738,-0.582448203,0.637051925,0.524091022,FALSE,FALSE,,,RLBP1,0.906769803,0.069369965,0.064711359,0.100292183,-0.857116929,0.391380266,FALSE,FALSE
ROR2,0.764746189,0.015687472,0.015591427,-0.008859912,-0.430291253,0.666983789,FALSE,FALSE,,,TMEM219,0.76907883,0.096747857,0.096060161,-0.010291472,-0.038039816,0.969655936,FALSE,FALSE,,,C1QBP,0.906769803,0.026641309,0.022544359,0.240898461,0.381154313,0.703088748,FALSE,FALSE
SLC31A1,0.764746189,0.022875426,0.021269379,-0.10502066,0.052772067,0.957913518,FALSE,FALSE,,,ZNF800,0.769524692,0.05511015,0.068648439,0.316908864,-0.136906776,0.891104483,FALSE,FALSE,,,INSR,0.906769803,0.244582434,0.261465869,-0.096301842,0.681544819,0.495526818,FALSE,FALSE
C9orf114,0.764746189,0.073613756,0.059971235,-0.2957047,-0.577753461,0.56343058,FALSE,FALSE,,,RHOD,0.769559324,0.005169144,0.008069612,0.64257392,NA,NA,FALSE,FALSE,,,RDH10,0.906787625,0.019004867,0.015379456,0.305364426,0.656516378,0.511491933,FALSE,FALSE
CFAP77,0.764746189,0.005703789,0.008998751,0.657804098,0.787768053,0.430832391,FALSE,FALSE,,,TMEM209,0.769644204,0.028210698,0.036664244,0.378131398,1.212483863,0.225327216,FALSE,FALSE,,,INHBB,0.906791476,0.045245686,0.046710253,-0.045959032,-0.271871267,0.785721005,FALSE,FALSE
OTUB1,0.764746189,0.038194138,0.059049915,0.628583756,1.313524096,0.189006407,FALSE,FALSE,,,PNPT1,0.769797053,0.066258612,0.063403094,-0.063554748,-0.039375286,0.968591184,FALSE,FALSE,,,GIN1,0.906791476,0.020181391,0.012663917,0.672301829,0.560708195,0.57499648,FALSE,FALSE
CFAP46,0.764746189,0.020357734,0.032983333,0.696160195,0.879752619,0.378993337,FALSE,FALSE,,,PLPPR1,0.769797053,0.010329529,0.008987603,-0.20076625,-0.309460663,0.756971131,FALSE,FALSE,,,TXNL4A,0.906791476,0.030194257,0.02661068,0.182268797,0.659654693,0.509475448,FALSE,FALSE
GLS2,0.764746189,0.022722166,0.022413234,-0.019749561,-0.080988749,0.9354509,FALSE,FALSE,,,LIN7A,0.769797053,0.055757468,0.056958613,0.030748957,-0.169892435,0.86509473,FALSE,FALSE,,,COL6A1,0.906791476,0.106267042,0.115377608,-0.118669036,-0.053688798,0.957183108,FALSE,FALSE
POLR3B,0.764746189,0.03648265,0.036408061,-0.002952623,0.368860342,0.712231825,FALSE,FALSE,,,ROCK1,0.769797053,0.19089411,0.180106761,-0.08392025,0.299974231,0.764196811,FALSE,FALSE,,,IGBP1,0.906819618,0.051252449,0.056269766,-0.134739004,0.782639384,0.433838907,FALSE,FALSE
KLHL1,0.764746189,0.004563747,0.010624486,1.219102522,NA,NA,FALSE,FALSE,,,ZNF24,0.769797053,0.112497444,0.115834086,0.042167629,0.576089673,0.564554571,FALSE,FALSE,,,TRIM5,0.906819618,0.039698998,0.041264685,-0.055805018,-0.011547851,0.990786353,FALSE,FALSE
DIS3,0.764746189,0.0334153,0.045423854,0.442941313,1.425755691,0.153938875,FALSE,FALSE,,,TYK2,0.769797053,0.033170011,0.036964293,0.156252815,-0.472501637,0.636568773,FALSE,FALSE,,,CCDC73,0.906819618,0.01514565,0.01102301,0.458385248,0.497951384,0.618518309,FALSE,FALSE
PYGL,0.764746189,0.010875314,0.015456253,0.507133483,0.609474959,0.542209666,FALSE,FALSE,,,SNRPA,0.769797053,0.018204704,0.014608784,-0.317475213,-0.433096374,0.664944757,FALSE,FALSE,,,SRSF7,0.906906738,0.073207176,0.077571604,-0.083543558,0.486684309,0.626482066,FALSE,FALSE
NUSAP1,0.764746189,0.005484832,0.00510866,-0.102502336,NA,NA,FALSE,FALSE,,,ZNF71,0.769797053,0.012311699,0.016108069,0.387753682,-0.10317834,0.91782143,FALSE,FALSE,,,FAM46A,0.906906738,0.031246797,0.030752173,0.023019971,0.186911855,0.851729744,FALSE,FALSE
SUPT6H,0.764746189,0.064359266,0.074545467,0.211972751,1.595384324,0.110626319,FALSE,FALSE,,,HIST1H2BD,0.769810866,0.00808016,0.011552321,0.515727046,NA,NA,FALSE,FALSE,,,SNX19,0.906906738,0.09204694,0.096976479,-0.075265119,-0.421623429,0.673299902,FALSE,FALSE
OSBPL7,0.764746189,0.027002387,0.027846928,0.044431213,-0.55912329,0.576077581,FALSE,FALSE,,,PTMS,0.769869056,0.033003422,0.032404701,-0.02641247,-0.417729026,0.676145248,FALSE,FALSE,,,SLC6A12,0.906906738,0.014981385,0.01492475,0.005464237,-0.096962676,0.922756035,FALSE,FALSE
RALBP1,0.764746189,0.042413292,0.046532788,0.133731155,-0.140235921,0.888473591,FALSE,FALSE,,,TMEM39B,0.770082207,0.019965729,0.022393846,0.165576595,1.152147291,0.249260553,FALSE,FALSE,,,ZNF331,0.906906738,0.066519384,0.081265767,-0.288872941,-0.67699814,0.498407134,FALSE,FALSE
SNX5,0.764746189,0.038622121,0.048975164,0.342622933,0.897731318,0.369328809,FALSE,FALSE,,,PUS7,0.770082207,0.049129776,0.0426988,-0.202402151,-0.407885303,0.683357883,FALSE,FALSE,,,IGSF11,0.906912803,0.301762235,0.327795355,-0.119383143,-1.69778033,0.08954923,FALSE,FALSE
POLRMT,0.764746189,0.012736471,0.019087236,0.583642583,1.728173223,0.083957173,FALSE,FALSE,,,H2AFY2,0.770082207,0.030337446,0.030151722,-0.008859233,-0.351635558,0.725111595,FALSE,FALSE,,,KLHL20,0.906987891,0.108343584,0.103458446,0.066562294,0.775772207,0.437883497,FALSE,FALSE
DAPK3,0.764746189,0.026197572,0.037147297,0.503824148,1.093327731,0.274249932,FALSE,FALSE,,,PLCD3,0.770082207,0.044712283,0.065884891,0.559276437,0.934496715,0.35004773,FALSE,FALSE,,,C5orf56,0.906987891,0.101372388,0.112838509,-0.154594768,0.09795086,0.921971314,FALSE,FALSE
ZNF230,0.764746189,0.004968059,0.00633488,0.350634973,NA,NA,FALSE,FALSE,,,FAM65C,0.770082207,0.008230391,0.007321217,-0.16887749,0.346630702,0.728868777,FALSE,FALSE,,,RALA,0.906987891,0.056376338,0.070239082,-0.317184218,-0.073042303,0.941772455,FALSE,FALSE
PQBP1,0.764768774,0.024114143,0.022290507,-0.113450072,0.211629968,0.832395727,FALSE,FALSE,,,TMEM50B,0.770082207,0.082405814,0.084857199,0.042290928,0.160565891,0.872435322,FALSE,FALSE,,,LINGO2,0.906987891,0.030097214,0.046518957,-0.628188818,-0.63796932,0.523493651,FALSE,FALSE
TMEM101,0.764954486,0.016837292,0.016201739,-0.055511514,-0.883472467,0.376981052,FALSE,FALSE,,,STK32B,0.770218078,0.008728834,0.007248576,-0.268091314,-0.279212051,0.780082096,FALSE,FALSE,,,MS4A13,0.906987891,0.006036308,0.011387076,-0.915659115,0.126875258,0.89903913,FALSE,FALSE
PIPOX,0.764990963,0.03900981,0.045719517,0.228973189,1.131661392,0.257776819,FALSE,FALSE,,,TPCN2,0.770347593,0.018318552,0.016459917,-0.154348399,-0.273498972,0.784469682,FALSE,FALSE,,,DNAJC4,0.906987891,0.023029368,0.021747548,0.082622105,-0.429614217,0.667476294,FALSE,FALSE
EFHD1,0.76501977,0.12489132,0.130761182,0.066261106,1.890460761,0.058696364,FALSE,FALSE,,,BRSK1,0.770620044,0.031551609,0.041880684,0.40857143,0.812767083,0.416351612,FALSE,FALSE,,,CLMP,0.906987891,0.020208899,0.017539163,0.204410846,-0.169205934,0.865634662,FALSE,FALSE
LSM2,0.76501977,0.021142363,0.019880461,-0.088785443,0.051725872,0.958747122,FALSE,FALSE,,,UQCRB,0.770647629,0.160420522,0.178363553,0.15296213,0.206166326,0.836660991,FALSE,FALSE,,,CDK5R1,0.906987891,0.024073232,0.012875259,0.902828382,-0.514315248,0.607031603,FALSE,FALSE
VTA1,0.76501977,0.071361752,0.065607436,-0.121291699,0.076886572,0.93871378,FALSE,FALSE,,,TPM3,0.770732962,0.026003447,0.037451335,0.526314288,1.708614205,0.087522436,FALSE,FALSE,,,ATXN10,0.906987891,0.289665469,0.32524134,-0.167122935,-1.468803892,0.141885988,FALSE,FALSE
SUPT20H,0.76501977,0.063035562,0.06841414,0.118128567,0.627655752,0.530229477,FALSE,FALSE,,,GRIK3,0.770734839,0.004820654,0.007245316,0.587819813,NA,NA,FALSE,FALSE,,,PDCD6IP,0.907299348,0.138828169,0.133981305,0.051268622,-1.146368358,0.25164277,FALSE,FALSE
RP11-618P17.4,0.76501977,0.026139004,0.026753664,0.033532321,0.738633861,0.460129357,FALSE,FALSE,,,TTBK1,0.770734839,0.030780885,0.030553216,-0.010710458,0.439956266,0.659968783,FALSE,FALSE,,,C1orf123,0.907370163,0.043940893,0.044997299,-0.034274227,-0.016962858,0.986466247,FALSE,FALSE
BCL2L1,0.765211856,0.080306374,0.078993886,-0.023773506,0.149882914,0.880856992,FALSE,FALSE,,,USP26,0.770734839,0.004540028,0.002041053,-1.153387188,NA,NA,FALSE,FALSE,,,NOMO2,0.907428644,0.005985326,0.011456571,-0.936673521,-1.819059995,0.068902278,FALSE,FALSE
SRSF10,0.765278231,0.108029383,0.107989668,-0.000530475,0.501119895,0.616286746,FALSE,FALSE,,,ANXA2,0.770734839,0.00499465,0.008338152,0.739344133,NA,NA,FALSE,FALSE,,,TF,0.907694545,0.057133215,0.065888314,-0.205692912,-0.422867884,0.672391656,FALSE,FALSE
KCNJ9,0.765278231,0.013265662,0.007191849,-0.883261941,NA,NA,FALSE,FALSE,,,VPS72,0.770744718,0.015718961,0.021958575,0.482278564,-0.176905214,0.859582843,FALSE,FALSE,,,MINPP1,0.907694545,0.013115293,0.016194727,-0.304274084,0.091753442,0.926893936,FALSE,FALSE
ZNF672,0.765278231,0.016810885,0.012325609,-0.447736776,-1.119299707,0.263012301,FALSE,FALSE,,,CCDC150,0.770744718,0.00798662,0.007241354,-0.141325518,0.24921153,0.803197161,FALSE,FALSE,,,CPM,0.907694545,0.085758065,0.091291303,-0.090205073,-1.180321504,0.237872369,FALSE,FALSE
PID1,0.765278231,0.129399473,0.127825626,-0.017654646,0.20812341,0.835132609,FALSE,FALSE,,,CCAR2,0.770744718,0.024179896,0.026877792,0.152606601,1.030311079,0.302864,FALSE,FALSE,,,POP5,0.907694545,0.016497413,0.018691554,-0.180146747,-0.02629869,0.9790191,FALSE,FALSE
RAB18,0.765278231,0.094987188,0.098370175,0.050488047,0.46745233,0.640176291,FALSE,FALSE,,,DLGAP3,0.771060469,0.013425412,0.01328473,-0.01519748,-0.113882105,0.909331251,FALSE,FALSE,,,POMGNT1,0.90782376,0.056687041,0.062637534,-0.144008475,0.119510626,0.904870822,FALSE,FALSE
DUSP14,0.765397961,0.005432849,0.009601853,0.821604011,1.010150582,0.312423151,FALSE,FALSE,,,RING1,0.771060469,0.094637089,0.090068395,-0.071384744,0.565019542,0.572060472,FALSE,FALSE,,,MSRB1,0.90782376,0.016980776,0.010597331,0.680201386,0.386967066,0.69878059,FALSE,FALSE
ZEB1,0.7654649,0.341172175,0.387810004,0.184850029,2.027231449,0.042638748,FALSE,FALSE,,,TALDO1,0.771060469,0.041530538,0.046471972,0.162188319,0.208862235,0.834555786,FALSE,FALSE,,,SYCP2,0.90782376,0.038312022,0.043349066,-0.178203759,-1.005920816,0.314453662,FALSE,FALSE
IL7,0.765582853,0.029429327,0.030826745,0.06692805,0.851083951,0.39472272,FALSE,FALSE,,,HSF5,0.771065739,0.005728373,0.007431516,0.375531095,NA,NA,FALSE,FALSE,,,LRRC40,0.907873939,0.025516031,0.038432676,-0.590929502,-1.261220282,0.207229493,FALSE,FALSE
SEC14L6,0.765582853,0.017306923,0.012160076,-0.50919704,-0.196334068,0.844348698,FALSE,FALSE,,,REN,0.771273231,0.01194716,0.010859242,-0.13774438,0.568269314,0.569852112,FALSE,FALSE,,,PKDCC,0.907873939,0.022327975,0.019663607,0.183324457,-0.370264554,0.711185382,FALSE,FALSE
TTLL11,0.765844414,0.041295087,0.037173713,-0.151687366,-0.140188487,0.888511068,FALSE,FALSE,,,ZNF205,0.771874667,0.016590049,0.018150226,0.12966932,-0.563910972,0.572814722,FALSE,FALSE,,,COMMD1,0.907873939,0.260005243,0.269300004,-0.050673533,0.969217282,0.33243679,FALSE,FALSE
POMP,0.76590811,0.049411718,0.065889198,0.415188732,1.20807151,0.227019757,FALSE,FALSE,,,DHTKD1,0.771904124,0.076978089,0.071136295,-0.11386202,-0.206643271,0.836288464,FALSE,FALSE,,,PMS1,0.907873939,0.099690624,0.089997556,0.147571997,0.629508402,0.52901627,FALSE,FALSE
DGKA,0.765947038,0.018380418,0.020621192,0.165958147,1.23357163,0.21736257,FALSE,FALSE,,,COL11A1,0.771982032,0.114828844,0.129160266,0.169677234,0.886437379,0.375381884,FALSE,FALSE,,,PGGT1B,0.907873939,0.074288025,0.058873032,0.335522744,-0.165917116,0.868222177,FALSE,FALSE
COX11,0.76622194,0.041175622,0.037284086,-0.143230494,0.059712558,0.95238457,FALSE,FALSE,,,RAB3C,0.771982032,0.019962878,0.023565946,0.239383867,0.257830073,0.796538054,FALSE,FALSE,,,PCSK5,0.907873939,0.457105397,0.478366528,-0.065589593,0.308817529,0.757460334,FALSE,FALSE
